id,vehicle_id,route_id,stop_id,lat,lon,delay_seconds,delay_minutes,status,on_time,period,timestamp,date,hour,day_of_week,is_weekend
838,OC-1237,O1,AA490,45.41253792990633,-75.71467868237036,182,3.0,late,0,PM Peak,2026-05-12T17:12:13.432067,2026-05-12,17,Tuesday,0
839,OC-1238,O2,AA170,45.39775295786028,-75.73657997666372,191,3.2,late,0,PM Peak,2026-05-12T17:00:56.432067,2026-05-12,17,Tuesday,0
840,OC-1239,96,AA510,45.427243867245295,-75.697650491287,36,0.6,on_time,1,PM Peak,2026-05-12T16:34:27.432067,2026-05-12,16,Tuesday,0
841,OC-1240,O2,AA490,45.4111565685048,-75.71416951318271,281,4.7,late,0,PM Peak,2026-05-12T17:04:40.432067,2026-05-12,17,Tuesday,0
842,OC-1241,95,BUS04,45.27945559183875,-75.74232825284354,160,2.7,on_time,1,PM Peak,2026-05-12T17:05:55.432067,2026-05-12,17,Tuesday,0
843,OC-1242,40,BUS01,45.38439154344953,-75.69484309227374,13,0.2,on_time,1,PM Peak,2026-05-12T17:23:06.432067,2026-05-12,17,Tuesday,0
844,OC-1243,O1,AA570,45.41923185284967,-75.6184537431811,-24,-0.4,on_time,1,PM Peak,2026-05-12T16:34:43.432067,2026-05-12,16,Tuesday,0
845,OC-1244,18,AA510,45.426654448424024,-75.69733301417978,-53,-0.9,on_time,1,PM Peak,2026-05-12T16:52:59.432067,2026-05-12,16,Tuesday,0
846,OC-1245,18,AA590,45.43475200879826,-75.58876167245033,195,3.2,late,0,PM Peak,2026-05-12T16:39:02.432067,2026-05-12,16,Tuesday,0
847,OC-1246,40,AA570,45.41981132348862,-75.61621156550231,-18,-0.3,on_time,1,PM Peak,2026-05-12T17:25:44.432067,2026-05-12,17,Tuesday,0
848,OC-1247,O1,BUS04,45.27969362546529,-75.74455268761461,312,5.2,very_late,0,PM Peak,2026-05-12T16:36:36.432067,2026-05-12,16,Tuesday,0
849,OC-1248,38,AA560,45.41479067307014,-75.64005491631652,-9,-0.1,on_time,1,PM Peak,2026-05-12T16:42:32.432067,2026-05-12,16,Tuesday,0
850,OC-1249,12,AA510,45.42737771355475,-75.70059543694532,-72,-1.2,early,1,PM Peak,2026-05-12T16:40:48.432067,2026-05-12,16,Tuesday,0
851,OC-1250,96,BUS04,45.28150557109017,-75.74352787413802,291,4.8,late,0,PM Peak,2026-05-12T16:32:48.432067,2026-05-12,16,Tuesday,0
852,OC-1251,97,AA590,45.43432538022676,-75.58691560874507,-49,-0.8,on_time,1,PM Peak,2026-05-12T16:40:45.432067,2026-05-12,16,Tuesday,0
853,OC-1252,7,BUS02,45.380705451688755,-75.66604987919422,23,0.4,on_time,1,PM Peak,2026-05-12T16:33:12.432067,2026-05-12,16,Tuesday,0
854,OC-1253,95,AA560,45.41279571185213,-75.63986395540121,620,10.3,very_late,0,PM Peak,2026-05-12T17:21:35.432067,2026-05-12,17,Tuesday,0
855,OC-1254,18,BUS03,45.36071322730026,-75.63971832242655,-7,-0.1,on_time,1,PM Peak,2026-05-12T17:27:14.432067,2026-05-12,17,Tuesday,0
856,OC-1255,95,BUS02,45.379527489736766,-75.66489016084616,19,0.3,on_time,1,PM Peak,2026-05-12T17:22:45.432067,2026-05-12,17,Tuesday,0
857,OC-1256,7,AA530,45.424492007680236,-75.68379128078696,158,2.6,on_time,1,PM Peak,2026-05-12T17:24:55.432067,2026-05-12,17,Tuesday,0
858,OC-1257,95,AA580,45.42938356910693,-75.60259533580766,-45,-0.8,on_time,1,PM Peak,2026-05-12T17:08:05.432067,2026-05-12,17,Tuesday,0
859,OC-1258,18,AA490,45.41279727688149,-75.7149465890483,-43,-0.7,on_time,1,PM Peak,2026-05-12T17:22:19.432067,2026-05-12,17,Tuesday,0
860,OC-1259,40,AA490,45.41239834031255,-75.71689331923679,86,1.4,on_time,1,PM Peak,2026-05-12T16:45:23.432067,2026-05-12,16,Tuesday,0
861,OC-1260,1,AA590,45.432544664472175,-75.58967357825115,-15,-0.2,on_time,1,PM Peak,2026-05-12T17:04:30.432067,2026-05-12,17,Tuesday,0
862,OC-1261,12,AA010,45.34885881709009,-75.80665883857634,-37,-0.6,on_time,1,PM Peak,2026-05-12T16:51:59.432067,2026-05-12,16,Tuesday,0
863,OC-1262,7,AA510,45.42731904633261,-75.6982157120457,28,0.5,on_time,1,PM Peak,2026-05-12T16:32:50.432067,2026-05-12,16,Tuesday,0
864,OC-1263,7,BUS03,45.36162342995641,-75.64192398446036,150,2.5,on_time,1,PM Peak,2026-05-12T17:00:51.432067,2026-05-12,17,Tuesday,0
865,OC-1264,12,AA510,45.426111086023546,-75.7005552525587,608,10.1,very_late,0,PM Peak,2026-05-12T17:07:41.432067,2026-05-12,17,Tuesday,0
866,OC-1265,18,AA540,45.41495375801384,-75.66944419307131,-87,-1.4,early,1,PM Peak,2026-05-12T16:50:47.432067,2026-05-12,16,Tuesday,0
867,OC-1266,97,BUS02,45.38162058754265,-75.66461304382874,-37,-0.6,on_time,1,PM Peak,2026-05-12T16:34:31.432067,2026-05-12,16,Tuesday,0
868,OC-1267,1,BUS04,45.278574307360984,-75.74428304442759,15,0.2,on_time,1,PM Peak,2026-05-12T17:09:29.432067,2026-05-12,17,Tuesday,0
869,OC-1268,97,AA580,45.42674925564719,-75.60332714038832,176,2.9,on_time,1,PM Peak,2026-05-12T16:46:39.432067,2026-05-12,16,Tuesday,0
870,OC-1269,96,AA580,45.428029310786314,-75.60204667405762,124,2.1,on_time,1,PM Peak,2026-05-12T16:34:51.432067,2026-05-12,16,Tuesday,0
871,OC-1270,96,AA010,45.348542683165874,-75.80407584230979,32,0.5,on_time,1,PM Peak,2026-05-12T16:56:53.432067,2026-05-12,16,Tuesday,0
872,OC-1271,18,AA010,45.34696450369754,-75.80537158239996,-68,-1.1,early,1,PM Peak,2026-05-12T16:54:36.432067,2026-05-12,16,Tuesday,0
873,OC-1272,2,BUS06,45.47517734275318,-75.50481594501916,-22,-0.4,on_time,1,PM Peak,2026-05-12T17:20:25.432067,2026-05-12,17,Tuesday,0
874,OC-1273,O1,AA520,45.42792327674316,-75.69308587531353,299,5.0,late,0,PM Peak,2026-05-12T17:26:55.432067,2026-05-12,17,Tuesday,0
875,OC-1274,7,AA510,45.42777442060285,-75.7008520648392,619,10.3,very_late,0,PM Peak,2026-05-12T16:34:32.432067,2026-05-12,16,Tuesday,0
876,OC-1275,12,AA170,45.39716762376772,-75.73526651608019,26,0.4,on_time,1,PM Peak,2026-05-12T17:24:14.432067,2026-05-12,17,Tuesday,0
877,OC-1276,96,AA590,45.43201325506081,-75.58698683632471,120,2.0,on_time,1,PM Peak,2026-05-12T17:25:53.432067,2026-05-12,17,Tuesday,0
878,OC-1277,12,AA560,45.41362292547023,-75.64090713357554,-95,-1.6,early,1,PM Peak,2026-05-12T16:54:36.432067,2026-05-12,16,Tuesday,0
879,OC-1278,38,BUS01,45.38557854997982,-75.69645342092696,598,10.0,very_late,0,PM Peak,2026-05-12T16:57:32.432067,2026-05-12,16,Tuesday,0
880,OC-1279,7,BUS03,45.36169724186651,-75.63992289658586,53,0.9,on_time,1,PM Peak,2026-05-12T17:17:28.432067,2026-05-12,17,Tuesday,0
881,OC-1280,2,BUS01,45.38598039265938,-75.69727817405625,38,0.6,on_time,1,PM Peak,2026-05-12T16:35:37.432067,2026-05-12,16,Tuesday,0
882,OC-1281,18,AA570,45.419643676885826,-75.61877401657563,-70,-1.2,early,1,PM Peak,2026-05-12T16:37:14.432067,2026-05-12,16,Tuesday,0
883,OC-1282,97,BUS01,45.38340618793509,-75.6978305793486,598,10.0,very_late,0,PM Peak,2026-05-12T16:41:36.432067,2026-05-12,16,Tuesday,0
884,OC-1283,38,BUS01,45.385791617514414,-75.69769983534005,320,5.3,very_late,0,PM Peak,2026-05-12T16:48:58.432067,2026-05-12,16,Tuesday,0
885,OC-1284,O1,AA590,45.433999591937045,-75.58936005309364,141,2.4,on_time,1,PM Peak,2026-05-12T16:55:02.432067,2026-05-12,16,Tuesday,0
886,OC-1285,1,AA510,45.427125247878976,-75.70086080413681,193,3.2,late,0,PM Peak,2026-05-12T17:28:10.432067,2026-05-12,17,Tuesday,0
887,OC-1286,2,AA540,45.41544860233017,-75.66820213155248,293,4.9,late,0,PM Peak,2026-05-12T17:23:22.432067,2026-05-12,17,Tuesday,0
888,OC-1287,1,AA510,45.425483858030205,-75.6992242428433,90,1.5,on_time,1,PM Peak,2026-05-12T17:16:35.432067,2026-05-12,17,Tuesday,0
889,OC-1288,2,BUS06,45.476592136183804,-75.50440175705317,113,1.9,on_time,1,PM Peak,2026-05-12T16:39:37.432067,2026-05-12,16,Tuesday,0
890,OC-1289,12,AA500,45.420996175841026,-75.70645205047984,581,9.7,very_late,0,PM Peak,2026-05-12T16:32:00.432067,2026-05-12,16,Tuesday,0
891,OC-1290,96,AA500,45.42078509244962,-75.70401453955138,15,0.2,on_time,1,PM Peak,2026-05-12T16:48:06.432067,2026-05-12,16,Tuesday,0
892,OC-1291,18,BUS03,45.36141130516154,-75.64019182925902,-82,-1.4,early,1,PM Peak,2026-05-12T16:43:53.432067,2026-05-12,16,Tuesday,0
893,OC-1292,O2,BUS02,45.381946298638574,-75.66432864083805,324,5.4,very_late,0,PM Peak,2026-05-12T16:36:13.432067,2026-05-12,16,Tuesday,0
894,OC-1293,O2,AA490,45.41456532672941,-75.71359455179699,108,1.8,on_time,1,PM Peak,2026-05-12T17:07:46.432067,2026-05-12,17,Tuesday,0
895,OC-1294,O2,AA520,45.424896966460985,-75.69105946981308,2,0.0,on_time,1,PM Peak,2026-05-12T17:24:24.432067,2026-05-12,17,Tuesday,0
896,OC-1295,7,AA540,45.41544358609777,-75.66971089037153,31,0.5,on_time,1,PM Peak,2026-05-12T17:24:11.432067,2026-05-12,17,Tuesday,0
897,OC-1296,95,BUS05,45.339344861926605,-75.91276283712989,206,3.4,late,0,PM Peak,2026-05-12T16:39:05.432067,2026-05-12,16,Tuesday,0
898,OC-1297,O2,BUS03,45.35963773410986,-75.6397003979661,49,0.8,on_time,1,PM Peak,2026-05-12T17:06:07.432067,2026-05-12,17,Tuesday,0
899,OC-1298,7,AA570,45.41886333279848,-75.61793055995271,-62,-1.0,early,1,PM Peak,2026-05-12T17:14:05.432067,2026-05-12,17,Tuesday,0
900,OC-1299,7,BUS05,45.342071126549435,-75.91348386816883,161,2.7,on_time,1,PM Peak,2026-05-12T17:13:54.432067,2026-05-12,17,Tuesday,0
901,OC-1000,O1,AA500,45.41997956741521,-75.7074418482859,587,9.8,very_late,0,PM Peak,2026-05-12T18:11:30.108250,2026-05-12,18,Tuesday,0
902,OC-1001,2,BUS05,45.33912713071793,-75.91362521904055,177,3.0,on_time,1,PM Peak,2026-05-12T18:15:44.108250,2026-05-12,18,Tuesday,0
903,OC-1002,12,BUS04,45.27879535060275,-75.74340046224889,-115,-1.9,early,1,PM Peak,2026-05-12T18:50:53.108250,2026-05-12,18,Tuesday,0
904,OC-1003,96,BUS01,45.38311276283292,-75.69452279871683,67,1.1,on_time,1,PM Peak,2026-05-12T18:24:50.108250,2026-05-12,18,Tuesday,0
905,OC-1004,7,BUS01,45.38286125504843,-75.69494602348396,-21,-0.3,on_time,1,PM Peak,2026-05-12T18:33:01.108250,2026-05-12,18,Tuesday,0
906,OC-1005,2,AA490,45.41438997746538,-75.71458509587454,-68,-1.1,early,1,PM Peak,2026-05-12T18:35:44.108250,2026-05-12,18,Tuesday,0
907,OC-1006,1,BUS02,45.379514137508835,-75.66479183747491,-31,-0.5,on_time,1,PM Peak,2026-05-12T18:46:24.108250,2026-05-12,18,Tuesday,0
908,OC-1007,O1,AA580,45.42627822059529,-75.60335494672573,15,0.2,on_time,1,PM Peak,2026-05-12T18:49:12.108250,2026-05-12,18,Tuesday,0
909,OC-1008,18,AA490,45.411404005717635,-75.71588810558757,25,0.4,on_time,1,Evening,2026-05-12T19:08:11.108250,2026-05-12,19,Tuesday,0
910,OC-1009,O1,AA580,45.426838028123086,-75.6049320887118,-8,-0.1,on_time,1,PM Peak,2026-05-12T18:20:54.108250,2026-05-12,18,Tuesday,0
911,OC-1010,O1,AA490,45.41313655950812,-75.7160207562994,280,4.7,late,0,PM Peak,2026-05-12T18:51:23.108250,2026-05-12,18,Tuesday,0
912,OC-1011,95,AA590,45.433227798975096,-75.58726154299603,314,5.2,very_late,0,PM Peak,2026-05-12T18:28:13.108250,2026-05-12,18,Tuesday,0
913,OC-1012,1,AA540,45.415261812192234,-75.6709290364961,-99,-1.6,early,1,Evening,2026-05-12T19:05:54.108250,2026-05-12,19,Tuesday,0
914,OC-1013,12,BUS06,45.475850506176215,-75.50500307496203,590,9.8,very_late,0,Evening,2026-05-12T19:09:37.108250,2026-05-12,19,Tuesday,0
915,OC-1014,O1,BUS02,45.37898651003078,-75.66475452746336,-22,-0.4,on_time,1,PM Peak,2026-05-12T18:19:33.108250,2026-05-12,18,Tuesday,0
916,OC-1015,18,BUS06,45.476447985774854,-75.50301069688804,175,2.9,on_time,1,PM Peak,2026-05-12T18:39:02.108250,2026-05-12,18,Tuesday,0
917,OC-1016,7,BUS04,45.2781884655017,-75.7455614034786,-42,-0.7,on_time,1,PM Peak,2026-05-12T18:43:29.108250,2026-05-12,18,Tuesday,0
918,OC-1017,O1,AA520,45.42638563612293,-75.6934609307533,297,5.0,late,0,Evening,2026-05-12T19:03:52.108250,2026-05-12,19,Tuesday,0
919,OC-1018,97,BUS02,45.38144311880894,-75.66695407591223,5,0.1,on_time,1,PM Peak,2026-05-12T18:45:55.108250,2026-05-12,18,Tuesday,0
920,OC-1019,O2,AA500,45.42006730075981,-75.70543615280569,138,2.3,on_time,1,PM Peak,2026-05-12T18:56:20.108250,2026-05-12,18,Tuesday,0
921,OC-1020,2,AA560,45.411012981264406,-75.63911163175476,-31,-0.5,on_time,1,PM Peak,2026-05-12T18:39:28.108250,2026-05-12,18,Tuesday,0
922,OC-1021,O2,AA550,45.41465051135738,-75.65251792572064,-28,-0.5,on_time,1,PM Peak,2026-05-12T18:43:58.108250,2026-05-12,18,Tuesday,0
923,OC-1022,18,BUS04,45.279495655410365,-75.74535380385699,-21,-0.3,on_time,1,PM Peak,2026-05-12T18:51:22.108250,2026-05-12,18,Tuesday,0
924,OC-1023,96,AA010,45.34607790696954,-75.80428360553493,1,0.0,on_time,1,PM Peak,2026-05-12T18:50:41.108250,2026-05-12,18,Tuesday,0
925,OC-1024,18,AA540,45.41626942777475,-75.67168497180684,26,0.4,on_time,1,PM Peak,2026-05-12T18:13:45.108250,2026-05-12,18,Tuesday,0
926,OC-1025,O2,BUS03,45.360130824678116,-75.64149695795392,-42,-0.7,on_time,1,Evening,2026-05-12T19:05:30.108250,2026-05-12,19,Tuesday,0
927,OC-1026,O1,BUS03,45.36011069514967,-75.63957362433007,-44,-0.7,on_time,1,PM Peak,2026-05-12T18:47:19.108250,2026-05-12,18,Tuesday,0
928,OC-1027,12,BUS05,45.33980460425356,-75.9127531348348,614,10.2,very_late,0,Evening,2026-05-12T19:01:21.108250,2026-05-12,19,Tuesday,0
929,OC-1028,O1,AA580,45.42648401678347,-75.60510121065187,118,2.0,on_time,1,PM Peak,2026-05-12T18:39:42.108250,2026-05-12,18,Tuesday,0
930,OC-1029,38,AA010,45.34835376045764,-75.80797123664405,104,1.7,on_time,1,PM Peak,2026-05-12T18:49:57.108250,2026-05-12,18,Tuesday,0
931,OC-1030,O2,AA170,45.39712565183221,-75.73767828604367,-33,-0.6,on_time,1,PM Peak,2026-05-12T18:25:25.108250,2026-05-12,18,Tuesday,0
932,OC-1031,96,AA540,45.41485694722948,-75.6714707526051,301,5.0,very_late,0,PM Peak,2026-05-12T18:28:48.108250,2026-05-12,18,Tuesday,0
933,OC-1032,97,BUS06,45.47689189177178,-75.50537176015405,20,0.3,on_time,1,PM Peak,2026-05-12T18:42:04.108250,2026-05-12,18,Tuesday,0
934,OC-1033,2,AA500,45.42069431449208,-75.70613190132785,22,0.4,on_time,1,PM Peak,2026-05-12T18:54:47.108250,2026-05-12,18,Tuesday,0
935,OC-1034,O2,AA170,45.39739367148461,-75.73738951487158,311,5.2,very_late,0,PM Peak,2026-05-12T18:55:46.108250,2026-05-12,18,Tuesday,0
936,OC-1035,38,AA500,45.42114514301564,-75.70743927081162,-18,-0.3,on_time,1,PM Peak,2026-05-12T18:26:46.108250,2026-05-12,18,Tuesday,0
937,OC-1036,7,AA550,45.4146930623971,-75.65422747701979,25,0.4,on_time,1,PM Peak,2026-05-12T18:41:22.108250,2026-05-12,18,Tuesday,0
938,OC-1037,96,AA500,45.42234411034032,-75.70412401497086,304,5.1,very_late,0,PM Peak,2026-05-12T18:13:15.108250,2026-05-12,18,Tuesday,0
939,OC-1038,12,AA520,45.424854989196795,-75.6933958388298,60,1.0,on_time,1,PM Peak,2026-05-12T18:37:32.108250,2026-05-12,18,Tuesday,0
940,OC-1039,1,AA520,45.425060812232694,-75.6918637175922,-126,-2.1,early,1,PM Peak,2026-05-12T18:35:40.108250,2026-05-12,18,Tuesday,0
941,OC-1040,95,AA560,45.41498169075797,-75.63977692670638,616,10.3,very_late,0,PM Peak,2026-05-12T18:38:40.108250,2026-05-12,18,Tuesday,0
942,OC-1041,O2,BUS03,45.35887080359365,-75.64176606683198,-12,-0.2,on_time,1,PM Peak,2026-05-12T18:20:22.108250,2026-05-12,18,Tuesday,0
943,OC-1042,O2,BUS05,45.33922866109163,-75.91166328962217,590,9.8,very_late,0,PM Peak,2026-05-12T18:13:57.108250,2026-05-12,18,Tuesday,0
944,OC-1043,96,BUS04,45.27832044586096,-75.74525670015608,-118,-2.0,early,1,PM Peak,2026-05-12T18:20:32.108250,2026-05-12,18,Tuesday,0
945,OC-1044,97,AA490,45.41147954645579,-75.71343885074349,-5,-0.1,on_time,1,PM Peak,2026-05-12T18:55:53.108250,2026-05-12,18,Tuesday,0
946,OC-1045,12,BUS06,45.475327933621976,-75.5043705073421,-111,-1.9,early,1,PM Peak,2026-05-12T18:50:23.108250,2026-05-12,18,Tuesday,0
947,OC-1046,97,BUS04,45.28067890389908,-75.74474326454882,-17,-0.3,on_time,1,PM Peak,2026-05-12T18:31:23.108250,2026-05-12,18,Tuesday,0
948,OC-1047,18,AA590,45.4321999883192,-75.5887352912149,311,5.2,very_late,0,PM Peak,2026-05-12T18:18:44.108250,2026-05-12,18,Tuesday,0
949,OC-1048,2,AA010,45.34998438579142,-75.8077069571156,186,3.1,late,0,PM Peak,2026-05-12T18:41:05.108250,2026-05-12,18,Tuesday,0
950,OC-1049,12,BUS04,45.27939603533986,-75.74572483474375,-1,0.0,on_time,1,PM Peak,2026-05-12T18:27:54.108250,2026-05-12,18,Tuesday,0
951,OC-1050,12,AA580,45.429334979818556,-75.60318584029964,-32,-0.5,on_time,1,PM Peak,2026-05-12T18:29:15.108250,2026-05-12,18,Tuesday,0
952,OC-1051,97,BUS04,45.28021840912996,-75.74227297584225,322,5.4,very_late,0,PM Peak,2026-05-12T18:10:20.108250,2026-05-12,18,Tuesday,0
953,OC-1052,2,AA510,45.42442814391084,-75.69878710543645,-34,-0.6,on_time,1,PM Peak,2026-05-12T18:27:51.108250,2026-05-12,18,Tuesday,0
954,OC-1053,18,AA560,45.41237152115117,-75.63925001148479,15,0.2,on_time,1,PM Peak,2026-05-12T18:51:05.108250,2026-05-12,18,Tuesday,0
955,OC-1054,18,BUS04,45.281632636184874,-75.74579680442535,27,0.5,on_time,1,PM Peak,2026-05-12T18:43:09.108250,2026-05-12,18,Tuesday,0
956,OC-1055,O1,BUS01,45.38201418275635,-75.69491552310792,-28,-0.5,on_time,1,Evening,2026-05-12T19:06:25.108250,2026-05-12,19,Tuesday,0
957,OC-1056,O1,AA550,45.4132067216845,-75.65428925232408,598,10.0,very_late,0,PM Peak,2026-05-12T18:20:49.108250,2026-05-12,18,Tuesday,0
958,OC-1057,1,AA500,45.419596217141915,-75.70785588744776,627,10.4,very_late,0,PM Peak,2026-05-12T18:14:56.108250,2026-05-12,18,Tuesday,0
959,OC-1058,38,BUS06,45.475509782077125,-75.50576696660028,-33,-0.6,on_time,1,PM Peak,2026-05-12T18:47:31.108250,2026-05-12,18,Tuesday,0
960,OC-1059,1,AA580,45.42866773364254,-75.60458528546154,285,4.8,late,0,PM Peak,2026-05-12T18:24:08.108250,2026-05-12,18,Tuesday,0
961,OC-1060,96,BUS01,45.38570305529028,-75.69705305067109,579,9.7,very_late,0,PM Peak,2026-05-12T18:52:10.108250,2026-05-12,18,Tuesday,0
962,OC-1061,7,AA520,45.426946257887025,-75.6936712581282,-139,-2.3,early,1,PM Peak,2026-05-12T18:37:56.108250,2026-05-12,18,Tuesday,0
963,OC-1062,40,AA540,45.416805112752556,-75.67046983310962,-10,-0.2,on_time,1,PM Peak,2026-05-12T18:28:00.108250,2026-05-12,18,Tuesday,0
964,OC-1063,1,BUS03,45.361673807604916,-75.64060136630222,22,0.4,on_time,1,PM Peak,2026-05-12T18:24:59.108250,2026-05-12,18,Tuesday,0
965,OC-1064,12,AA540,45.41559386391425,-75.6708855877559,282,4.7,late,0,PM Peak,2026-05-12T18:11:24.108250,2026-05-12,18,Tuesday,0
966,OC-1065,2,AA550,45.412598713537434,-75.65207540125121,302,5.0,very_late,0,PM Peak,2026-05-12T18:33:46.108250,2026-05-12,18,Tuesday,0
967,OC-1066,96,AA570,45.420881602444084,-75.6192857287353,-34,-0.6,on_time,1,PM Peak,2026-05-12T18:11:41.108250,2026-05-12,18,Tuesday,0
968,OC-1067,18,AA170,45.39838274844672,-75.73585428728718,177,3.0,on_time,1,PM Peak,2026-05-12T18:17:12.108250,2026-05-12,18,Tuesday,0
969,OC-1068,40,BUS04,45.28030635217399,-75.74498110997544,57,0.9,on_time,1,PM Peak,2026-05-12T18:17:41.108250,2026-05-12,18,Tuesday,0
970,OC-1069,O2,BUS01,45.3852260434788,-75.69525257141234,149,2.5,on_time,1,PM Peak,2026-05-12T18:09:54.108250,2026-05-12,18,Tuesday,0
971,OC-1070,O2,AA530,45.42479549794389,-75.68031691657514,4,0.1,on_time,1,PM Peak,2026-05-12T18:34:39.108250,2026-05-12,18,Tuesday,0
972,OC-1071,97,AA570,45.42060018734038,-75.61797150998386,-44,-0.7,on_time,1,PM Peak,2026-05-12T18:55:05.108250,2026-05-12,18,Tuesday,0
973,OC-1072,O1,BUS01,45.3831826208101,-75.69749084880377,44,0.7,on_time,1,PM Peak,2026-05-12T18:32:04.108250,2026-05-12,18,Tuesday,0
974,OC-1073,40,AA590,45.43169610937284,-75.58772357898053,627,10.4,very_late,0,PM Peak,2026-05-12T18:56:02.108250,2026-05-12,18,Tuesday,0
975,OC-1074,40,BUS05,45.34014765486748,-75.91228044740005,-131,-2.2,early,1,Evening,2026-05-12T19:06:42.108250,2026-05-12,19,Tuesday,0
976,OC-1075,97,AA570,45.41970250893276,-75.6179553040125,58,1.0,on_time,1,PM Peak,2026-05-12T18:41:32.108250,2026-05-12,18,Tuesday,0
977,OC-1076,O2,AA520,45.42606180803966,-75.69246823657693,-72,-1.2,early,1,PM Peak,2026-05-12T18:54:46.108250,2026-05-12,18,Tuesday,0
978,OC-1077,38,AA490,45.412241677857175,-75.7137737484217,13,0.2,on_time,1,Evening,2026-05-12T19:05:40.108250,2026-05-12,19,Tuesday,0
979,OC-1078,7,AA010,45.348445095892245,-75.804926042644,0,0.0,on_time,1,PM Peak,2026-05-12T18:12:57.108250,2026-05-12,18,Tuesday,0
980,OC-1079,95,BUS01,45.384873383662,-75.69646408613043,162,2.7,on_time,1,PM Peak,2026-05-12T18:52:47.108250,2026-05-12,18,Tuesday,0
981,OC-1080,40,AA540,45.41402217927255,-75.66899614209353,314,5.2,very_late,0,PM Peak,2026-05-12T18:19:52.108250,2026-05-12,18,Tuesday,0
982,OC-1081,2,BUS01,45.38583186416912,-75.69592816899822,-9,-0.1,on_time,1,PM Peak,2026-05-12T18:24:44.108250,2026-05-12,18,Tuesday,0
983,OC-1082,1,BUS05,45.33953335642223,-75.91214142705002,-61,-1.0,early,1,PM Peak,2026-05-12T18:26:48.108250,2026-05-12,18,Tuesday,0
984,OC-1083,96,BUS05,45.342021000054224,-75.91222970629893,30,0.5,on_time,1,PM Peak,2026-05-12T18:50:26.108250,2026-05-12,18,Tuesday,0
985,OC-1084,O2,BUS04,45.281588832412936,-75.74302537823137,118,2.0,on_time,1,PM Peak,2026-05-12T18:38:55.108250,2026-05-12,18,Tuesday,0
986,OC-1085,95,BUS02,45.38055064574711,-75.66393674526282,23,0.4,on_time,1,PM Peak,2026-05-12T18:27:29.108250,2026-05-12,18,Tuesday,0
987,OC-1086,96,BUS03,45.35975949037306,-75.63914582054956,-13,-0.2,on_time,1,PM Peak,2026-05-12T18:52:35.108250,2026-05-12,18,Tuesday,0
988,OC-1087,12,AA550,45.413160608890074,-75.65544650375394,27,0.5,on_time,1,PM Peak,2026-05-12T18:32:43.108250,2026-05-12,18,Tuesday,0
989,OC-1088,12,AA590,45.43185581150843,-75.5883405284164,-15,-0.2,on_time,1,PM Peak,2026-05-12T18:57:10.108250,2026-05-12,18,Tuesday,0
990,OC-1089,38,BUS05,45.339827337558056,-75.91231942592891,3,0.1,on_time,1,PM Peak,2026-05-12T18:41:36.108250,2026-05-12,18,Tuesday,0
991,OC-1090,97,AA010,45.347907918930225,-75.80422903337026,174,2.9,on_time,1,Evening,2026-05-12T19:08:17.108250,2026-05-12,19,Tuesday,0
992,OC-1091,18,AA590,45.43399006267591,-75.58781547076106,34,0.6,on_time,1,Evening,2026-05-12T19:08:03.108250,2026-05-12,19,Tuesday,0
993,OC-1092,97,AA540,45.41574334390418,-75.67188390072022,-13,-0.2,on_time,1,PM Peak,2026-05-12T18:43:07.108250,2026-05-12,18,Tuesday,0
994,OC-1093,38,AA590,45.43286956059693,-75.58948948881087,-7,-0.1,on_time,1,PM Peak,2026-05-12T18:59:14.108250,2026-05-12,18,Tuesday,0
995,OC-1094,97,BUS05,45.341257567932104,-75.91389159181465,37,0.6,on_time,1,PM Peak,2026-05-12T18:11:38.108250,2026-05-12,18,Tuesday,0
996,OC-1095,O1,BUS01,45.38220113853396,-75.69648358454324,41,0.7,on_time,1,PM Peak,2026-05-12T18:19:03.108250,2026-05-12,18,Tuesday,0
997,OC-1096,12,BUS02,45.38151855994401,-75.66588697353745,18,0.3,on_time,1,PM Peak,2026-05-12T18:32:06.108250,2026-05-12,18,Tuesday,0
998,OC-1097,40,AA550,45.411077533148195,-75.6538423238083,-60,-1.0,on_time,1,Evening,2026-05-12T19:06:47.108250,2026-05-12,19,Tuesday,0
999,OC-1098,38,AA540,45.4178291424111,-75.67183896744984,-41,-0.7,on_time,1,PM Peak,2026-05-12T18:54:10.108250,2026-05-12,18,Tuesday,0
1000,OC-1099,1,AA540,45.414609529383135,-75.6714951161005,-111,-1.9,early,1,PM Peak,2026-05-12T18:23:24.108250,2026-05-12,18,Tuesday,0
1001,OC-1100,O1,AA500,45.42179785988498,-75.70493240760658,-1,0.0,on_time,1,PM Peak,2026-05-12T18:48:18.108250,2026-05-12,18,Tuesday,0
1002,OC-1101,7,AA500,45.41943239499863,-75.707897286298,-41,-0.7,on_time,1,Evening,2026-05-12T19:02:53.108250,2026-05-12,19,Tuesday,0
1003,OC-1102,18,BUS06,45.478765882394164,-75.50620668089162,25,0.4,on_time,1,PM Peak,2026-05-12T18:56:02.108250,2026-05-12,18,Tuesday,0
1004,OC-1103,97,AA540,45.415206330741945,-75.66926296384334,619,10.3,very_late,0,PM Peak,2026-05-12T18:16:45.108250,2026-05-12,18,Tuesday,0
1005,OC-1104,2,BUS06,45.47713098098124,-75.50435391463725,-128,-2.1,early,1,Evening,2026-05-12T19:03:13.108250,2026-05-12,19,Tuesday,0
